"product","name","year","old","genres","War","Children","Thriller","Crime","Drama","Animation","Horror","Fantasy","IMAX","Sci-Fi","Western","Comedy","Action","Romance","Adventure","Musical","Documentary","Film-Noir","Mystery","description","image","length"
"7487","Company Men, The","2010","0","Drama","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","The story centers on a year in the life of three men trying to survive a round of corporate downsizing at a major company - and how that affects them, their families, and their communities.","https://m.media-amazon.com/images/M/MV5BMTQxMTgyNDc5M15BMl5BanBnXkFtZTcwMzk4OTM5Mw@@._V1_SX300.jpg","104 min"
"7488","One-Armed Swordsman, The","1967","1","Action|Drama","0","0","0","0","1","0","0","0","0","0","0","0","1","0","0","0","0","0","0","A noble swordsman, whose arm had been chopped off, returns to his former teacher to defend him from a villainous gang of rival swordsmen.","https://m.media-amazon.com/images/M/MV5BY2FmYTM1MWEtM2FjZS00NWQyLTk5ZGUtYTcxNTVjMWQ2ZmQ0XkEyXkFqcGdeQXVyNzc5MjA3OA@@._V1_SX300.jpg","115 min"
"7489","I Saw the Devil","2010","0","Crime|Thriller","0","0","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","A secret agent exacts revenge on a serial killer through a series of captures and releases.","https://m.media-amazon.com/images/M/MV5BZjRmNjc5MTYtYjc3My00ZjNiLTg4YjUtMTQ0ZTFkZmMxMDUzXkEyXkFqcGdeQXVyNDY5MTUyNjU@._V1_SX300.jpg","144 min"
"7490","Trash Humpers","2009","0","Drama","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","Follows the lives of a small group of sociopathic elderly people in Nashville, Tennessee.","https://m.media-amazon.com/images/M/MV5BMTc5MDU1NDYzNF5BMl5BanBnXkFtZTcwNjg1NjY4Mw@@._V1_SX300.jpg","78 min"
"7491","Faster","2010","0","Action|Crime|Drama","0","0","0","1","1","0","0","0","0","0","0","0","1","0","0","0","0","0","0","An ex-con gets on a series of apparently unrelated killings. He gets tracked by a veteran cop with secrets of his own and an egocentric hit man.","https://m.media-amazon.com/images/M/MV5BMTMyOTQ5MTAxOF5BMl5BanBnXkFtZTcwOTYzMDg5Mw@@._V1_SX300.jpg","98 min"
"7492","Little Big Soldier","2010","0","Action|Adventure|Comedy|Drama|War","1","0","0","0","1","0","0","0","0","0","0","1","1","0","1","0","0","0","0","An old soldier kidnaps a young General of an enemy state and takes him on a long journey to collect the reward.","https://m.media-amazon.com/images/M/MV5BN2E0OTI0NmYtMzQwMS00ZDJlLWIwMDQtMGU0YjhmMDE0MmRmXkEyXkFqcGdeQXVyODU2MDg1NzU@._V1_SX300.jpg","96 min"
"7493","Rabbit Hole","2010","0","Drama","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","Life for a happy couple is turned upside down after their young son dies in an accident.","https://m.media-amazon.com/images/M/MV5BMjEzOTU0NjMxNF5BMl5BanBnXkFtZTcwNzc5MDUxNA@@._V1_SX300.jpg","91 min"
"7494","One Week","1920","1","Comedy","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","A newly wedded couple attempts to build a house with a prefabricated kit, unaware that a rival sabotaged the kit's component numbering.","https://m.media-amazon.com/images/M/MV5BYjAxNDJkZTktMjJjMC00YzYxLTk4NDAtZjhiNDQ0MTZmZmVhXkEyXkFqcGdeQXVyNjA5MTAzODY@._V1_SX300.jpg","25 min"
"7495","Little Fockers","2010","0","Comedy","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","Family-patriarch Jack Byrnes wants to appoint a successor. Does his son-in-law, the male nurse Greg Focker, have what it takes?","https://m.media-amazon.com/images/M/MV5BMTkwNjE3NjQwOV5BMl5BanBnXkFtZTcwNzAyNTMwNA@@._V1_SX300.jpg","98 min"
"7496","Gulliver's Travels","2010","0","Adventure|Comedy|Fantasy","0","0","0","0","0","0","0","1","0","0","0","1","0","0","1","0","0","0","0","Travel writer Lemuel Gulliver takes an assignment in Bermuda but ends up on the island of Lilliput, where he towers over its tiny citizens.","https://m.media-amazon.com/images/M/MV5BMjI1NDU1MjcxN15BMl5BanBnXkFtZTcwODczNTM1Mw@@._V1_SX300.jpg","85 min"
"7497","Sweetgrass","2009","0","Adventure|Documentary|Western","0","0","0","0","0","0","0","0","0","0","1","0","0","0","1","0","1","0","0","In the summer of 2003, a group of shepherds took a herd of sheep one final time through the Beartooth Mountains of Montana, in the extreme north-west of the United States. It was a journey of almost three hundred kilometres throug...","https://m.media-amazon.com/images/M/MV5BMTc0NDYyMDY1OF5BMl5BanBnXkFtZTcwOTI4MzExMw@@._V1_SX300.jpg","101 min"
"7498","Burlesque","2010","0","Drama|Musical|Romance","0","0","0","0","1","0","0","0","0","0","0","0","0","1","0","1","0","0","0","A small-town girl ventures to Los Angeles and finds her place in a neo-burlesque club run by a former dancer.","https://m.media-amazon.com/images/M/MV5BMjM1ZmI4NmUtMDJmMC00N2NkLTg1NGYtMDUyZDZlMmExNGNiXkEyXkFqcGdeQXVyMTkzODUwNzk@._V1_SX300.jpg","119 min"
"7499","Secret World of Arrietty, The","2010","0","Animation|Children|Fantasy","0","1","0","0","0","1","0","1","0","0","0","0","0","0","0","0","0","0","0","The Clock family are four-inch-tall people who live anonymously in another family's residence, borrowing simple items to make their home. Life changes for the Clocks when their teenage daughter Arrietty is discovered.","https://m.media-amazon.com/images/M/MV5BZDY3ZGI0ZDAtMThlNy00MzAxLTg4YjAtNjkwYTkxNmQ4MjdlXkEyXkFqcGdeQXVyMTMxODk2OTU@._V1_SX300.jpg","94 min"
"7500","Tucker & Dale vs Evil","2010","0","Comedy|Horror","0","0","0","0","0","0","1","0","0","0","0","1","0","0","0","0","0","0","0","Affable hillbillies Tucker and Dale are on vacation at their dilapidated mountain cabin when they are mistaken for murderers by a group of preppy college students.","https://m.media-amazon.com/images/M/MV5BODQ5NDQ0MjkwMF5BMl5BanBnXkFtZTcwNDg1OTU4NQ@@._V1_SX300.jpg","89 min"
"7501","Yogi Bear","2010","0","Children|Comedy","0","1","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","A documentary filmmaker travels to Jellystone Park to shoot a project and soon crosses paths with Yogi Bear, his sidekick Boo-Boo and Ranger Smith.","https://m.media-amazon.com/images/M/MV5BMmI0ZmMwMDYtNTk4OC00NGNhLTk3NDUtNjFmZTI5NTUzYTFmXkEyXkFqcGdeQXVyNTUyMzE4Mzg@._V1_SX300.jpg","80 min"
"7502","Made in Dagenham","2010","0","Comedy|Drama","0","0","0","0","1","0","0","0","0","0","0","1","0","0","0","0","0","0","0","A dramatization of the 1968 strike at the Ford Dagenham car plant, where female workers walked out in protest against sexual discrimination.","https://m.media-amazon.com/images/M/MV5BMTQ5NTYxOTAzNV5BMl5BanBnXkFtZTcwOTU3Njc5Mw@@._V1_SX300.jpg","113 min"
"7503","Green Hornet, The","2011","0","Action|Comedy|Crime|Fantasy|Thriller|IMAX","0","0","1","1","0","0","0","1","1","0","0","1","1","0","0","0","0","0","0","Following the death of his father, Britt Reid, heir to his father's large company, teams up with his late dad's assistant Kato to become a masked crime fighting team.","https://m.media-amazon.com/images/M/MV5BMTcwOTMwMDYyMl5BMl5BanBnXkFtZTcwMzAxMjMyNA@@._V1_SX300.jpg","119 min"
"7504","Way Back, The","2010","0","Drama","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","Siberian gulag escapees travel four thousand miles by foot to freedom in India.","https://m.media-amazon.com/images/M/MV5BMTg5MTc5MTM3Ml5BMl5BanBnXkFtZTcwMDI2NzgwNA@@._V1_SX300.jpg","133 min"
"7505","Warrior's Way, The","2010","0","Action|Fantasy|Western","0","0","0","0","0","0","0","1","0","0","1","0","1","0","0","0","0","0","0","A warrior-assassin is forced to hide in a small town in the American Badlands after refusing a mission.","https://m.media-amazon.com/images/M/MV5BMjE3MGNlNjctOWExMC00MGVlLTk2ODAtOTE3ZTcwMWYzNzdhXkEyXkFqcGdeQXVyMTE2NzA0Ng@@._V1_SX300.jpg","100 min"
"7506","Season of the Witch","2011","0","Adventure|Drama|Fantasy","0","0","0","0","1","0","0","1","0","0","0","0","0","0","1","0","0","0","0","14th-century knights transport a suspected witch to a monastery, where monks deduce that her powers could be the source of the Black Plague.","https://m.media-amazon.com/images/M/MV5BMzc3MjYxNzg2N15BMl5BanBnXkFtZTcwNzQyMTkwNA@@._V1_SX300.jpg","95 min"
"7507","Amer","2009","0","Drama|Horror","0","0","0","0","1","0","1","0","0","0","0","0","0","0","0","0","0","0","0","As a young girl Ana was a rebellious child. She was also tormented by images of death and a shadowy, ominous figure in black. Now an adult, she is once again tormented by shadowy, other-worldly forms.","https://m.media-amazon.com/images/M/MV5BMzE2ODI3NTU0MV5BMl5BanBnXkFtZTcwOTgwMTIzNA@@._V1_SX300.jpg","90 min"
"7508","Cowboys & Aliens","2011","0","Action|Sci-Fi|Thriller|Western|IMAX","0","0","1","0","0","0","0","0","1","1","1","0","1","0","0","0","0","0","0","A spaceship arrives in Arizona, 1873, to take over the Earth, starting with the Wild West region. A posse of cowboys and natives are all that stand in their way.","https://m.media-amazon.com/images/M/MV5BMTM1MzkyNzQ3OV5BMl5BanBnXkFtZTcwMDk1NTg2NQ@@._V1_SX300.jpg","119 min"
"7509","Anything for Her","2008","0","Crime|Drama|Thriller","0","0","1","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","With no legal means left to him, a high school teacher devises a daring plan to rescue his wrongfully imprisoned wife from jail.","https://m.media-amazon.com/images/M/MV5BZTVlYzliMDgtZWFkNi00MDI1LWFkYjktYTcyYmRhMzU3MjI2L2ltYWdlXkEyXkFqcGdeQXVyNDkzNTM2ODg@._V1_SX300.jpg","96 min"
"7510","Day & Night","2010","0","Animation|Children","0","1","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","Day encounters Night, a stranger of distinctly darker moods. But their suspicions soon turn to curiosity, and they are delighted to find the joys of their budding friendship.","https://m.media-amazon.com/images/M/MV5BMTYyMTk1MjE3NF5BMl5BanBnXkFtZTgwMjkxMDgwMjE@._V1_SX300.jpg","6 min"
"7511","Marwencol","2010","0","Documentary","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","Documentary about Mark Hogancamp. After a vicious attack leaves him brain-damaged and broke, Mark seeks recovery in 'Marwencol', a 1/6th scale World War II-era town he creates in his backyard. Inspired the movie Welcome to Marwen ...","https://m.media-amazon.com/images/M/MV5BNDg5NzgzNDM4Nl5BMl5BanBnXkFtZTcwNzY1MzY4Mw@@._V1_SX300.jpg","83 min"
"7512","Dilemma, The","2011","0","Comedy|Drama","0","0","0","0","1","0","0","0","0","0","0","1","0","0","0","0","0","0","0","A man discovers that his best friend's wife is having an affair.","https://m.media-amazon.com/images/M/MV5BMzg3MDUwMTI1OV5BMl5BanBnXkFtZTcwNzY0NDIxNA@@._V1_SX300.jpg","111 min"
"7513","Down Argentine Way","1940","1","Comedy|Drama|Romance","0","0","0","0","1","0","0","0","0","0","0","1","0","1","0","0","0","0","0","An American girl on vacation in Argentina falls for a wealthy racehorse owner.","https://m.media-amazon.com/images/M/MV5BZGM2M2JhNWYtNDE2Zi00NjkyLTg4Y2EtZjdlZGRiNWNmNGQ2XkEyXkFqcGdeQXVyNjE5MjUyOTM@._V1_SX300.jpg","89 min"
"7514","Trip, The","2010","0","Comedy|Drama","0","0","0","0","1","0","0","0","0","0","0","1","0","0","0","0","0","0","0","Steve Coogan has been asked by The Observer to tour the country's finest restaurants, but after his girlfriend backs out on him he must take his best friend and source of eternal aggravation, Rob Brydon.","https://m.media-amazon.com/images/M/MV5BNDEzMTM1OTM4M15BMl5BanBnXkFtZTcwMTE3MDcxNQ@@._V1_SX300.jpg","112 min"
"7515","Limitless","2011","0","Sci-Fi|Thriller","0","0","1","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","A mysterious pill that enables the user to access 100% of his brain's abilities transforms a struggling writer into a financial wizard, but it also puts him in a new world with many dangers.","https://m.media-amazon.com/images/M/MV5BYmViZGM0MGItZTdiYi00ZDU4LWIxNDYtNTc1NWQ5Njc2N2YwXkEyXkFqcGdeQXVyNDk3NzU2MTQ@._V1_SX300.jpg","105 min"
"7516","Happy People: A Year in the Taiga","2010","0","Documentary","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","A documentary depicting the life and work of the trappers of Bakhtia, a village in the heart of the Siberian Taiga, where daily life has changed little in over a century.","https://m.media-amazon.com/images/M/MV5BMTM3ODM0NTQ1MF5BMl5BanBnXkFtZTcwMzAxMTM5OA@@._V1_SX300.jpg","90 min"
"7517","Evangelion: 2.0 You Can  Advance","2009","0","Action|Animation|Drama|Sci-Fi","0","0","0","0","1","1","0","0","0","1","0","0","1","0","0","0","0","0","0","Under constant attack by Angels, NERV introduces two new pilots: the mysterious Makinami Mari Illustrous and the intense Asuka Langley Shikinami. Parallel to the incursion, Gendo Ikari and SEELE proceed the secret project that inv...","https://m.media-amazon.com/images/M/MV5BMmNhZjRjZDktYjFlNS00NTVkLWFlOWYtOWY0MTViZTdjMjA2XkEyXkFqcGdeQXVyMTEwNDU1MzEy._V1_SX300.jpg","112 min"
"7518","I Spit on Your Grave","2010","0","Crime|Horror|Thriller","0","0","1","1","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","A writer who is brutalized during her cabin retreat seeks revenge on her attackers, who left her for dead.","https://m.media-amazon.com/images/M/MV5BMTkxMTE3NzEzMl5BMl5BanBnXkFtZTcwMzc4MTU2Mw@@._V1_SX300.jpg","108 min"
"7519","Even the Rain","2010","0","Drama","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","As a director and his crew shoot a controversial film about Christopher Columbus in Cochabamba, Bolivia, local people rise up against plans to privatize the water supply.","https://m.media-amazon.com/images/M/MV5BYzYyNTEzMjAtYmZjNy00ODVlLWExZWYtMmU0YWYxNzdjNzI2XkEyXkFqcGdeQXVyMTA0MjU0Ng@@._V1_SX300.jpg","103 min"
"7520","It Happened on Fifth Avenue","1947","1","Comedy|Romance","0","0","0","0","0","0","0","0","0","0","0","1","0","1","0","0","0","0","0","Two homeless men move into a mansion while its owners are wintering in the South.","https://m.media-amazon.com/images/M/MV5BYjA5ZGUxZWEtYTYyYS00YTZiLWJiODktY2NiYzBlZGE5ZGY0XkEyXkFqcGdeQXVyMTY5Nzc4MDY@._V1_SX300.jpg","116 min"
"7521","Zeitgeist: Moving Forward","2011","0","Documentary","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","A feature length documentary work which presents a case for a needed transition out of the current socioeconomic monetary paradigm which governs the entire world society.","https://m.media-amazon.com/images/M/MV5BNzc0ODI0MjMwOV5BMl5BanBnXkFtZTcwNTk0MDkyNA@@._V1_SX300.jpg","161 min"
"7522","No Strings Attached","2011","0","Comedy|Romance","0","0","0","0","0","0","0","0","0","0","0","1","0","1","0","0","0","0","0","A guy and girl try to keep their relationship strictly physical, but it's not long before they learn that they want something more.","https://m.media-amazon.com/images/M/MV5BMTg2MDQ1NTEzNl5BMl5BanBnXkFtZTcwOTgxNTMyNA@@._V1_SX300.jpg","108 min"
"7523","Lincoln Lawyer, The","2011","0","Crime|Drama|Thriller","0","0","1","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","A lawyer defending a wealthy man begins to believe his client is guilty of more than just one crime.","https://m.media-amazon.com/images/M/MV5BMTQ4NDE4NTY5MV5BMl5BanBnXkFtZTcwODQyMTkxNA@@._V1_SX300.jpg","118 min"
"7524","All-Star Superman","2011","0","Action|Adventure|Animation|Sci-Fi","0","0","0","0","0","1","0","0","0","1","0","0","1","0","1","0","0","0","0","After being poisoned by sun radiation, a dying Superman decides to fulfill his lifelong dreams while Lex Luthor has his own agenda.","https://m.media-amazon.com/images/M/MV5BOGM1OTc2MzUtNmMwYi00NTQwLTkzZDItNGI4NmY1ZTJkMGE3XkEyXkFqcGdeQXVyNjExODE1MDc@._V1_SX300.jpg","76 min"
"7525","Girls About Town","1931","1","Comedy","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","Two gold-diggers prey on rich old men, but one of them falls in love with a rich young man.","https://m.media-amazon.com/images/M/MV5BODlhOGRkYjktMjdhYS00MWVmLThkMDItNzMwNzlkYzJiOWMxXkEyXkFqcGdeQXVyMTY5Nzc4MDY@._V1_SX300.jpg","80 min"
"7526","Kill!","1968","1","Action|Comedy|Drama","0","0","0","0","1","0","0","0","0","0","0","1","1","0","0","0","0","0","0","Two ronin - an ex-samurai and an ex-farmer - get caught up in a local official's complex game of murder and betrayal.","https://m.media-amazon.com/images/M/MV5BODc0ZDIyNDEtZjQ0MC00NTM5LTgyMGUtMzRmNTYyYzkzODIyXkEyXkFqcGdeQXVyMTA0MTM5NjI2._V1_SX300.jpg","115 min"
"7527","Pekka ja Pätkä salapoliiseina","1957","1","Comedy","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","Pekka and Pätkä start a detective agency. Two businessmen give them a mission they think is impossible.","https://m.media-amazon.com/images/M/MV5BNmRmMTU2ZTYtNTAxOC00NmYxLThhOGYtYWMyZDI5YzE1NjhkXkEyXkFqcGdeQXVyMTIxMzMzMzE@._V1_SX300.jpg","82 min"
"7528","Unknown","2011","0","Drama|Mystery|Thriller","0","0","1","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","1","When a man awakens from a coma only to discover that someone has taken on his identity, he teams up with a young woman to prove who he is.","https://m.media-amazon.com/images/M/MV5BODA4NTk3MTQwN15BMl5BanBnXkFtZTcwNjUwMTMxNA@@._V1_SX300.jpg","113 min"
"7529","Cedar Rapids","2011","0","Comedy","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","Tim Lippe has no idea what he's in for when he's sent to Cedar Rapids, Iowa to represent his company at an annual insurance convention, where he soon finds himself under the 'guidance' of three convention veterans.","https://m.media-amazon.com/images/M/MV5BNDUwMjQ3MzQwM15BMl5BanBnXkFtZTcwMDAzNjUyNA@@._V1_SX300.jpg","87 min"
"7530","Gnomeo & Juliet","2011","0","Adventure|Animation|Children|Comedy|Fantasy|Romance","0","1","0","0","0","1","0","1","0","0","0","1","0","1","1","0","0","0","0","Separated by a garden fence and a feud, are blue gnomes on one side and red gnomes on the other. This doesn't stop blue Gnomeo and red Juliet from falling in love with each other. Do they have a future together?","https://m.media-amazon.com/images/M/MV5BZDNmYzlhMTMtNmFlMC00ODY5LTgzOTctZDI3ZWNhZjM2OGE1XkEyXkFqcGdeQXVyMTA4NjE0NjEy._V1_SX300.jpg","84 min"
"7531","Burke and Hare","2010","0","Comedy|Thriller","0","0","1","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","A black comedy about two 19th-century grave robbers who find a lucrative business providing cadavers for an Edinburgh medical school.","https://m.media-amazon.com/images/M/MV5BMjA1MjkxMDc3Ml5BMl5BanBnXkFtZTcwOTI1MTYxNQ@@._V1_SX300.jpg","91 min"
